no_kel,no_kec,nama_kel
2105091414,3523090,Ngrayung
2105091415,3523090,Sumberagung
2105091416,3523100,Patihan
2105091417,3523100,Ngadipuro
2105091418,3523100,Ngadirejo
2105091419,3523100,Bunut
2105091420,3523100,Widang
2105091421,3523100,Compreng
2105091422,3523100,Banjar
2105091423,3523100,Tegalsari
2105091424,3523100,Kedungharjo
2105091425,3523100,Tegalrejo
2105091426,3523100,Simorejo
2105091427,3523100,Mrutuk
2105091428,3523100,Minohorejo
2105091429,3523100,Sumberejo
2105091430,3523100,Mlangi
2105091431,3523100,Kujung
2105091432,3523110,Ngimbang
2105091433,3523110,Wangun
2105091434,3523110,Ketambul
2105091435,3523110,Cepokorejo
2105091436,3523110,Pliwetan
2105091437,3523110,Karangagung
2105091438,3523110,Leran Wetan
2105091439,3523110,Leran Kulon
2105091440,3523110,Glodog
2105091441,3523110,Palang
2105091442,3523110,Gesikharjo
2105091443,3523110,Pucangan
2105091444,3523110,Cendoro
2105091445,3523110,Dawung
2105091446,3523110,Tegalbang
2105091447,3523110,Sumurgung
2105091448,3523110,Kradenan
2105091449,3523110,Tasikmadu
2105091450,3523110,Panyuran
2105091451,3523120,Ngino
2105091452,3523120,Bektiharjo
2105091453,3523120,Sambongrejo
2105091454,3523120,Genaharjo
2105091455,3523120,Gesing
2105091456,3523120,Tunah
2105091457,3523120,Kowang
2105091458,3523120,Penambangan
2105091459,3523120,Semanding
2105091460,3523120,Prunggahan Wetan
2105091461,3523120,Prunggahan Kulon
2105091462,3523120,Jadi
2105091463,3523120,Boto
2105091464,3523120,Tegalagung
2105091465,3523120,Bejagung
2105091466,3523120,Gedongombo
2105091467,3523120,Karang
2105091468,3523130,Sumurgung
2105091469,3523130,Sugiharjo
2105091470,3523130,Kembangbilo
2105091471,3523130,Mondokan
2105091472,3523130,Perbon
2105091473,3523130,Latsari
2105091474,3523130,Sidorejo
2105091475,3523130,Doromukti
2105091476,3523130,Kebonsari
2105091477,3523130,Sukolilo
2105091478,3523130,Baturetno
2105091479,3523130,Sendangharjo
2105091480,3523130,Kutorejo
2105091481,3523130,Sidomulyo
2105091482,3523130,Ronggomulyo
2105091483,3523130,Kingking
2105091484,3523130,Karangsari
2105091485,3523140,Karangasem
2105091486,3523140,Socorejo
2105091487,3523140,Temaji
2105091488,3523140,Purworejo
2105091489,3523140,Tasikharjo
2105091490,3523140,Remen
2105091491,3523140,Mentoso
2105091492,3523140,Rawasan
2105091493,3523140,Sumurgeneng
2105091494,3523140,Wadung
2105091495,3523140,Kaliuntu
2105091496,3523140,Beji
2105091497,3523140,Suwalan
2105091498,3523140,Jenggolo
2105091499,3523140,Sekardadi
2105091500,3523140,Jenu
2105091501,3523140,Sugihwaras
2105091502,3523150,Kapu
2105091503,3523150,Tegalrejo
2105091504,3523150,Tahulu
2105091505,3523150,Mandirejo
2105091506,3523150,Bogorejo
2105091507,3523150,Sumberejo
2105091508,3523150,Sendanghaji
2105091509,3523150,Sambonggede
2105091510,3523150,Sumber
2105091511,3523150,Tuwiri Wetan
2105091512,3523150,Tuwiri Kulon
2105091513,3523150,Borehbangle
2105091514,3523150,Senori
2105091515,3523150,Sembungrejo
2105091516,3523150,Pongpongan
2105091517,3523150,Temandang
2105091518,3523150,Tlogowaru
2105091519,3523150,Tobo
2105091520,3523150,Sugihan
2105091521,3523160,Gemulung
2105091522,3523160,Wolutengah
2105091523,3523160,Trantang
2105091524,3523160,Sidonganti
2105091525,3523160,Tengger Wetan
2105091526,3523160,Hargoretno
2105091527,3523160,Temayang
2105091528,3523160,Padasan
2105091529,3523160,Karanglo
2105091530,3523160,Sumberarum
2105091531,3523160,Margomulyo
2105091532,3523160,Jarorejo
2105091533,3523160,Margorejo
2105091534,3523160,Gaji
2105091535,3523160,Kedungrejo
2105091536,3523160,Kasiman
2105091537,3523160,Mliwang
2105091538,3523170,Ngulahan
2105091539,3523170,Dikir
2105091540,3523170,Mander
2105091541,3523170,Plajan
2105091542,3523170,Belikanget
2105091543,3523170,Cokrowati
2105091544,3523170,Sotang
2105091545,3523170,Pulogede
2105091546,3523170,Gadon
2105091547,3523170,Pabeyan
2105091548,3523170,Tambakboyo
2105091549,3523170,Klutuk
2105091550,3523170,Dasin
2105091551,3523170,Kenanti
2105091552,3523170,Sobontoro
2105091553,3523170,Sawir
2105091554,3523170,Merkawang
2105091555,3523170,Glondonggede
2105091556,3523180,Karangtengah
2105091557,3523180,Jombok
2105091558,3523180,Wotsogo
2105091559,3523180,Sidomulyo
2105091560,3523180,Jatiklabang
2105091561,3523180,Dingil
2105091562,3523180,Demit
2105091563,3523180,Sugihan
2105091564,3523180,Sadang
2105091565,3523180,Bader
2105091566,3523180,Paseyan
2105091567,3523180,Kebonharjo
2105091568,3523180,Wangi
2105091569,3523180,Ketodan
2105091570,3523180,Besowo
2105091571,3523180,Ngepon
2105091572,3523180,Kedungmakam
2105091573,3523180,Sekaran
2105091574,3523190,Jatisari
2105091575,3523190,Kayen
2105091576,3523190,Sukoharjo
2105091577,3523190,Sidomulyo
2105091578,3523190,Cingklung
2105091579,3523190,Margosuko
2105091580,3523190,Ngampelrejo
2105091581,3523190,Pugoh
2105091582,3523190,Karangrejo
2105091583,3523190,Sumberan
2105091584,3523190,Siding
2105091585,3523190,Tengger Kulon
2105091586,3523190,Ngujuran
2105091587,3523190,Tlogoagung
2105091588,3523190,Latsari
2105091589,3523190,Sukolilo
2105091590,3523190,Bulujowo
2105091591,3523190,Bulumeduro
2105091592,3523190,Banjarejo
2105091593,3523190,Tergambang
2105091594,3523190,Sembungin
2105091595,3523190,Boncong
2105091596,3523190,Bogorejo
2105091597,3523190,Bancar
2105091598,3524010,Kedungkumpul
2105091599,3524010,Sembung
2105091600,3524010,Banggle
2105091601,3524010,Mragel
2105091602,3524010,Sukorame
2105091603,3524010,Sewor
2105091604,3524010,Kedungrejo
2105091605,3524010,Wedoro
2105091606,3524010,Pendowokumpul
2105091607,3524020,Banjargondang
2105091608,3524020,Cangkring
2105091609,3524020,Kuwurejo
2105091610,3524020,Songowareng
2105091611,3524020,Sumberbanjar
2105091612,3524020,Primpen
2105091613,3524020,Bronjong
2105091614,3524020,Bluluk
2105091615,3524020,Talunrejo
2105091616,3524030,Kedungmentawar
2105091617,3524030,Ganggantingan
2105091618,3524030,Gebangangkrik
2105091619,3524030,Jejel
2105091620,3524030,Mendogo
